timestamp,price_eur_mwh,demand_forecast_mwh,solar_forecast_mwh,net_exchange_forecast_mwh
2023-12-31 23:00:00+00:00,0.1,4068.18,0.0,-1089.2
2024-01-01 00:00:00+00:00,0.01,3892.38,0.0,-971.5
2024-01-01 01:00:00+00:00,0.04,3644.58,0.0,-860.7
2024-01-01 02:00:00+00:00,0.01,3493.5,0.0,-733.1
2024-01-01 03:00:00+00:00,0.01,3454.03,0.0,-700.0
2024-01-01 04:00:00+00:00,0.01,3560.45,0.0,-841.2
2024-01-01 05:00:00+00:00,0.04,3673.25,0.0,-982.9
2024-01-01 06:00:00+00:00,0.01,3712.4,10.1,-1030.3
2024-01-01 07:00:00+00:00,0.0,3678.78,109.4,-1257.5
2024-01-01 08:00:00+00:00,0.04,3610.8,277.8,-1184.7
2024-01-01 09:00:00+00:00,0.06,3519.03,363.7,-594.7
2024-01-01 10:00:00+00:00,0.54,3562.18,570.1,-321.4
2024-01-01 11:00:00+00:00,2.24,3709.33,528.58,-237.7
2024-01-01 12:00:00+00:00,3.22,3782.98,1004.93,-417.3
2024-01-01 13:00:00+00:00,9.73,4035.35,735.95,-700.0
2024-01-01 14:00:00+00:00,38.66,4291.23,238.95,-1037.6
2024-01-01 15:00:00+00:00,53.17,4692.48,0.28,-1545.7
2024-01-01 16:00:00+00:00,61.26,4845.95,0.0,-1733.5
2024-01-01 17:00:00+00:00,60.7,4882.98,0.0,-1721.8
2024-01-01 18:00:00+00:00,54.94,4914.55,0.0,-1718.1
2024-01-01 19:00:00+00:00,48.47,4833.1,0.0,-1618.2
2024-01-01 20:00:00+00:00,40.6,4691.7,0.0,-1450.0
2024-01-01 21:00:00+00:00,44.92,4494.25,0.0,-1265.3
2024-01-01 22:00:00+00:00,35.55,4307.6,0.0,-1069.3
2024-01-01 23:00:00+00:00,29.48,3996.28,0.0,-919.8
2024-01-02 00:00:00+00:00,19.67,3775.03,0.0,-852.1
2024-01-02 01:00:00+00:00,27.92,3647.0,0.0,-734.3
2024-01-02 02:00:00+00:00,16.54,3674.03,0.0,-661.0
2024-01-02 03:00:00+00:00,9.95,3830.3,0.0,-789.1
2024-01-02 04:00:00+00:00,38.51,4361.7,0.0,-1165.8
2024-01-02 05:00:00+00:00,46.22,4963.43,0.0,-1857.1
2024-01-02 06:00:00+00:00,73.84,5417.25,41.48,-2063.5
2024-01-02 07:00:00+00:00,77.86,5317.33,464.0,-1712.4
2024-01-02 08:00:00+00:00,76.31,5228.83,1016.98,-1055.0
2024-01-02 09:00:00+00:00,75.65,5175.08,1218.38,-329.7
2024-01-02 10:00:00+00:00,78.0,5526.18,1113.45,43.8
2024-01-02 11:00:00+00:00,80.54,5461.73,877.75,-288.5
2024-01-02 12:00:00+00:00,81.55,5241.13,921.38,-775.5
2024-01-02 13:00:00+00:00,84.21,5474.4,364.63,-1540.8
2024-01-02 14:00:00+00:00,85.59,5720.5,80.03,-2168.6
2024-01-02 15:00:00+00:00,88.12,5997.0,0.28,-2451.1
2024-01-02 16:00:00+00:00,86.21,6163.3,0.0,-2488.3
2024-01-02 17:00:00+00:00,81.53,6084.6,0.0,-2445.5
2024-01-02 18:00:00+00:00,75.01,5932.0,0.0,-2370.9
2024-01-02 19:00:00+00:00,59.91,5679.83,0.0,-2173.9
2024-01-02 20:00:00+00:00,47.98,5502.65,0.0,-2070.5
2024-01-02 21:00:00+00:00,41.04,5343.03,0.0,-1943.8
2024-01-02 22:00:00+00:00,25.48,5183.98,0.0,-1796.5
2024-01-02 23:00:00+00:00,19.2,4941.63,0.0,-1779.9
2024-01-03 00:00:00+00:00,17.93,4650.43,0.0,-1759.7
2024-01-03 01:00:00+00:00,17.04,4433.05,0.0,-1641.1
2024-01-03 02:00:00+00:00,16.62,4382.93,0.0,-1670.0
2024-01-03 03:00:00+00:00,17.58,4505.9,0.0,-1724.7
2024-01-03 04:00:00+00:00,19.71,4824.7,0.0,-1972.6
2024-01-03 05:00:00+00:00,34.36,5486.0,0.0,-1941.9
2024-01-03 06:00:00+00:00,46.28,5795.95,12.9,-2148.8
2024-01-03 07:00:00+00:00,62.64,5829.28,225.95,-2119.7
2024-01-03 08:00:00+00:00,65.04,5661.7,496.45,-2121.2
2024-01-03 09:00:00+00:00,59.95,5554.53,622.88,-2300.0
2024-01-03 10:00:00+00:00,57.89,5355.28,558.83,-2293.2
2024-01-03 11:00:00+00:00,57.05,5436.58,489.03,-1997.9
2024-01-03 12:00:00+00:00,56.82,5608.6,966.08,-1765.7
2024-01-03 13:00:00+00:00,62.87,5825.98,673.58,-1969.0
2024-01-03 14:00:00+00:00,72.17,6179.4,237.08,-2375.4
2024-01-03 15:00:00+00:00,79.61,6391.8,0.53,-2654.4
2024-01-03 16:00:00+00:00,84.84,6243.38,0.0,-2553.3
2024-01-03 17:00:00+00:00,85.61,6189.9,0.0,-2560.0
2024-01-03 18:00:00+00:00,83.09,6185.73,0.0,-2487.0
2024-01-03 19:00:00+00:00,73.23,5958.5,0.0,-2231.2
2024-01-03 20:00:00+00:00,67.41,5745.05,0.0,-2154.6
2024-01-03 21:00:00+00:00,65.0,5502.08,0.0,-2130.4
2024-01-03 22:00:00+00:00,58.12,5172.13,0.0,-1741.5
2024-01-03 23:00:00+00:00,57.3,4943.45,0.0,-1438.5
2024-01-04 00:00:00+00:00,50.46,4642.45,0.0,-1379.2
2024-01-04 01:00:00+00:00,40.0,4455.03,0.0,-1306.2
2024-01-04 02:00:00+00:00,25.48,4406.55,0.0,-1337.1
2024-01-04 03:00:00+00:00,35.0,4484.08,0.0,-1383.9
2024-01-04 04:00:00+00:00,57.73,4753.8,0.0,-1668.2
2024-01-04 05:00:00+00:00,72.65,5395.9,0.0,-1904.2
2024-01-04 06:00:00+00:00,85.02,5757.13,20.03,-2251.6
2024-01-04 07:00:00+00:00,91.47,5743.4,389.33,-2016.9
2024-01-04 08:00:00+00:00,94.2,5537.18,938.98,-1394.5
2024-01-04 09:00:00+00:00,92.78,5400.0,1027.45,-923.0
2024-01-04 10:00:00+00:00,91.34,5444.45,1023.83,-783.7
2024-01-04 11:00:00+00:00,87.38,5418.1,943.6,-909.6
2024-01-04 12:00:00+00:00,85.96,5450.3,967.08,-1060.6
2024-01-04 13:00:00+00:00,92.11,5691.5,583.5,-1510.5
2024-01-04 14:00:00+00:00,98.62,5921.58,203.93,-2059.0
2024-01-04 15:00:00+00:00,104.56,6109.28,0.9,-2356.8
2024-01-04 16:00:00+00:00,112.82,6077.6,0.0,-2367.1
2024-01-04 17:00:00+00:00,114.65,6021.43,0.0,-2200.9
2024-01-04 18:00:00+00:00,110.59,5977.85,0.0,-2089.7
2024-01-04 19:00:00+00:00,101.03,5829.85,0.0,-1835.3
2024-01-04 20:00:00+00:00,95.05,5634.28,0.0,-1706.4
2024-01-04 21:00:00+00:00,92.01,5395.95,0.0,-1696.5
2024-01-04 22:00:00+00:00,88.64,5112.45,0.0,-1460.5
2024-01-04 23:00:00+00:00,86.08,5126.28,0.0,-1383.0
2024-01-05 00:00:00+00:00,80.51,4835.95,0.0,-1298.5
2024-01-05 01:00:00+00:00,77.01,4644.4,0.0,-1173.6
2024-01-05 02:00:00+00:00,72.98,4570.8,0.0,-1158.2
2024-01-05 03:00:00+00:00,72.9,4676.6,0.0,-1285.5
2024-01-05 04:00:00+00:00,75.35,5056.18,0.0,-1737.0
2024-01-05 05:00:00+00:00,93.66,5660.88,0.0,-2002.9
2024-01-05 06:00:00+00:00,104.19,6083.55,35.23,-2146.7
2024-01-05 07:00:00+00:00,106.43,6155.28,500.03,-1887.9
2024-01-05 08:00:00+00:00,100.53,6001.33,1040.43,-1437.5
2024-01-05 09:00:00+00:00,97.49,5761.13,1267.43,-1364.7
2024-01-05 10:00:00+00:00,98.52,5646.28,1110.95,-1432.0
2024-01-05 11:00:00+00:00,97.07,5700.4,1003.33,-1406.6
2024-01-05 12:00:00+00:00,102.64,5646.9,820.43,-1505.2
2024-01-05 13:00:00+00:00,109.96,5677.55,483.15,-1667.8
2024-01-05 14:00:00+00:00,111.91,5835.4,147.58,-2041.6
2024-01-05 15:00:00+00:00,113.63,6102.4,1.28,-2373.8
2024-01-05 16:00:00+00:00,115.9,6214.1,0.0,-2387.7
2024-01-05 17:00:00+00:00,112.54,6077.33,0.0,-2211.0
2024-01-05 18:00:00+00:00,109.67,5991.7,0.0,-2214.7
2024-01-05 19:00:00+00:00,105.52,5842.68,0.0,-2022.6
2024-01-05 20:00:00+00:00,97.0,5666.2,0.0,-1887.1
2024-01-05 21:00:00+00:00,94.92,5472.63,0.0,-1825.7
2024-01-05 22:00:00+00:00,86.8,5246.08,0.0,-1545.6
2024-01-05 23:00:00+00:00,82.25,5184.73,0.0,-1744.5
2024-01-06 00:00:00+00:00,80.2,4823.08,0.0,-1439.1
2024-01-06 01:00:00+00:00,76.13,4628.1,0.0,-1243.9
2024-01-06 02:00:00+00:00,73.01,4546.33,0.0,-1116.5
2024-01-06 03:00:00+00:00,73.01,4626.25,0.0,-1233.5
2024-01-06 04:00:00+00:00,74.59,4824.1,0.0,-1442.2
2024-01-06 05:00:00+00:00,75.1,5152.73,0.0,-1726.8
2024-01-06 06:00:00+00:00,81.39,5404.78,11.28,-2011.5
2024-01-06 07:00:00+00:00,88.4,5534.2,170.73,-2045.3
2024-01-06 08:00:00+00:00,92.23,5537.48,421.88,-1787.6
2024-01-06 09:00:00+00:00,97.3,5564.23,352.5,-1417.6
2024-01-06 10:00:00+00:00,100.62,5545.25,372.8,-1235.9
2024-01-06 11:00:00+00:00,99.16,5539.78,273.9,-1309.0
2024-01-06 12:00:00+00:00,94.72,5397.05,330.38,-1365.3
2024-01-06 13:00:00+00:00,92.48,5429.68,273.9,-1657.1
2024-01-06 14:00:00+00:00,94.31,5594.8,72.1,-2000.7
2024-01-06 15:00:00+00:00,98.56,5914.65,0.45,-2700.0
2024-01-06 16:00:00+00:00,104.29,5950.58,0.0,-2700.0
2024-01-06 17:00:00+00:00,103.63,5839.93,0.0,-2391.6
2024-01-06 18:00:00+00:00,99.0,5783.78,0.0,-2260.4
2024-01-06 19:00:00+00:00,92.14,5657.1,0.0,-2103.2
2024-01-06 20:00:00+00:00,88.0,5400.23,0.0,-1770.1
2024-01-06 21:00:00+00:00,86.57,5219.98,0.0,-1667.4
2024-01-06 22:00:00+00:00,79.87,5007.63,0.0,-1483.8
2024-01-06 23:00:00+00:00,84.08,4731.23,0.0,-1286.4
2024-01-07 00:00:00+00:00,79.82,4474.68,0.0,-1029.8
2024-01-07 01:00:00+00:00,76.76,4314.93,0.0,-861.0
2024-01-07 02:00:00+00:00,73.46,4221.23,0.0,-750.5
2024-01-07 03:00:00+00:00,71.86,4273.7,0.0,-753.4
2024-01-07 04:00:00+00:00,72.08,4444.28,0.0,-855.5
2024-01-07 05:00:00+00:00,74.9,4682.7,0.0,-1054.7
2024-01-07 06:00:00+00:00,77.69,4862.98,9.63,-1304.7
2024-01-07 07:00:00+00:00,81.79,5131.2,97.58,-1535.5
2024-01-07 08:00:00+00:00,84.86,5324.1,208.53,-1694.5
2024-01-07 09:00:00+00:00,87.29,5468.53,187.7,-1701.1
2024-01-07 10:00:00+00:00,89.35,5516.65,244.03,-1740.7
2024-01-07 11:00:00+00:00,88.66,5450.6,212.2,-1568.2
2024-01-07 12:00:00+00:00,84.81,5333.98,275.85,-1522.5
2024-01-07 13:00:00+00:00,84.34,5436.73,207.63,-1646.7
2024-01-07 14:00:00+00:00,88.01,5612.38,66.35,-1857.5
2024-01-07 15:00:00+00:00,93.42,5819.83,0.55,-2313.5
2024-01-07 16:00:00+00:00,101.77,5864.13,0.0,-2320.3
2024-01-07 17:00:00+00:00,104.85,5821.93,0.0,-2093.5
2024-01-07 18:00:00+00:00,103.62,5850.7,0.0,-2016.2
2024-01-07 19:00:00+00:00,100.5,5709.88,0.0,-1834.9
2024-01-07 20:00:00+00:00,93.31,5466.88,0.0,-1541.2
2024-01-07 21:00:00+00:00,91.17,5205.63,0.0,-1409.6
2024-01-07 22:00:00+00:00,83.86,4970.2,0.0,-1167.0
2024-01-07 23:00:00+00:00,83.15,4431.63,0.0,-540.0
2024-01-08 00:00:00+00:00,82.73,4274.08,0.0,-552.9
2024-01-08 01:00:00+00:00,77.47,4163.5,0.0,-510.6
2024-01-08 02:00:00+00:00,75.22,4120.73,0.0,-516.1
2024-01-08 03:00:00+00:00,78.69,4264.98,0.0,-599.4
2024-01-08 04:00:00+00:00,82.1,4700.9,0.0,-926.2
2024-01-08 05:00:00+00:00,94.3,5413.68,0.0,-1421.5
2024-01-08 06:00:00+00:00,111.4,5772.53,14.28,-1633.4
2024-01-08 07:00:00+00:00,121.11,5820.05,171.05,-1656.3
2024-01-08 08:00:00+00:00,117.83,5647.13,449.2,-1521.4
2024-01-08 09:00:00+00:00,110.91,5487.73,847.93,-1489.4
2024-01-08 10:00:00+00:00,103.09,5609.15,1027.1,-1513.3
2024-01-08 11:00:00+00:00,95.48,5795.55,776.93,-1462.8
2024-01-08 12:00:00+00:00,92.9,5937.43,750.53,-1507.9
2024-01-08 13:00:00+00:00,100.0,6109.3,427.8,-1773.6
2024-01-08 14:00:00+00:00,107.98,6301.53,140.63,-2192.4
2024-01-08 15:00:00+00:00,121.92,6412.33,1.35,-2313.8
2024-01-08 16:00:00+00:00,130.6,6418.38,0.0,-2254.0
2024-01-08 17:00:00+00:00,130.0,6328.7,0.0,-2167.2
2024-01-08 18:00:00+00:00,122.03,6279.6,0.0,-2164.5
2024-01-08 19:00:00+00:00,114.19,6089.98,0.0,-1931.0
2024-01-08 20:00:00+00:00,102.79,5893.75,0.0,-1774.2
2024-01-08 21:00:00+00:00,99.96,5637.73,0.0,-1681.6
2024-01-08 22:00:00+00:00,91.49,5365.63,0.0,-1467.9
2024-01-08 23:00:00+00:00,87.55,4990.6,0.0,-417.9
2024-01-09 00:00:00+00:00,86.43,4763.58,0.0,-248.8
2024-01-09 01:00:00+00:00,85.0,4596.48,0.0,-157.3
2024-01-09 02:00:00+00:00,84.1,4535.78,0.0,-84.1
2024-01-09 03:00:00+00:00,85.17,4702.78,0.0,-152.0
2024-01-09 04:00:00+00:00,89.56,5269.85,0.0,-536.6
2024-01-09 05:00:00+00:00,107.45,6052.4,0.0,-1279.4
2024-01-09 06:00:00+00:00,122.08,6233.28,20.58,-1351.9
2024-01-09 07:00:00+00:00,132.86,6003.63,312.38,-954.4
2024-01-09 08:00:00+00:00,120.86,6017.08,726.98,-760.3
2024-01-09 09:00:00+00:00,112.36,6458.03,1174.0,-564.9
2024-01-09 10:00:00+00:00,104.99,6398.7,1404.3,-676.5
2024-01-09 11:00:00+00:00,99.68,6328.63,1174.48,-630.3
2024-01-09 12:00:00+00:00,100.26,6102.7,1254.03,-671.3
2024-01-09 13:00:00+00:00,110.89,6235.35,817.25,-1052.0
2024-01-09 14:00:00+00:00,119.44,6428.1,300.68,-1670.4
2024-01-09 15:00:00+00:00,128.51,6702.23,2.38,-1902.7
2024-01-09 16:00:00+00:00,137.82,6849.03,0.0,-1772.9
2024-01-09 17:00:00+00:00,137.46,6688.0,0.0,-1647.7
2024-01-09 18:00:00+00:00,130.13,6557.58,0.0,-1665.3
2024-01-09 19:00:00+00:00,119.84,6194.65,0.0,-1458.2
2024-01-09 20:00:00+00:00,112.07,5991.63,0.0,-1290.5
2024-01-09 21:00:00+00:00,105.62,5877.83,0.0,-1262.3
2024-01-09 22:00:00+00:00,96.61,5710.65,0.0,-1032.0
2024-01-09 23:00:00+00:00,89.19,5229.35,0.0,-1659.4
2024-01-10 00:00:00+00:00,86.76,5042.4,0.0,-1486.8
2024-01-10 01:00:00+00:00,86.73,4877.85,0.0,-1313.1
2024-01-10 02:00:00+00:00,85.81,4823.15,0.0,-1237.0
2024-01-10 03:00:00+00:00,87.78,4959.0,0.0,-1378.8
2024-01-10 04:00:00+00:00,91.42,5464.33,0.0,-1797.3
2024-01-10 05:00:00+00:00,110.57,6197.25,0.0,-2316.6
2024-01-10 06:00:00+00:00,128.75,6618.1,78.25,-2700.0
2024-01-10 07:00:00+00:00,141.62,6601.2,593.68,-2205.6
2024-01-10 08:00:00+00:00,130.39,6540.23,1240.2,-1371.5
2024-01-10 09:00:00+00:00,119.13,6437.23,1768.18,-739.8
2024-01-10 10:00:00+00:00,109.13,6276.95,2023.6,-679.5
2024-01-10 11:00:00+00:00,101.75,6301.93,1954.3,-518.7
2024-01-10 12:00:00+00:00,108.15,6454.68,1650.83,-612.3
2024-01-10 13:00:00+00:00,115.59,6482.7,1180.63,-1156.6
2024-01-10 14:00:00+00:00,125.73,6669.73,431.48,-2151.2
2024-01-10 15:00:00+00:00,136.11,6874.25,5.13,-2700.0
2024-01-10 16:00:00+00:00,143.79,6933.8,0.0,-2700.0
2024-01-10 17:00:00+00:00,140.0,6894.53,0.0,-2700.0
2024-01-10 18:00:00+00:00,132.15,6703.98,0.0,-2655.8
2024-01-10 19:00:00+00:00,120.0,6541.2,0.0,-2420.1
2024-01-10 20:00:00+00:00,109.37,6331.38,0.0,-2134.7
2024-01-10 21:00:00+00:00,104.86,6074.4,0.0,-1895.2
2024-01-10 22:00:00+00:00,95.83,5891.35,0.0,-1681.8
2024-01-10 23:00:00+00:00,91.75,5423.33,0.0,-1843.8
2024-01-11 00:00:00+00:00,88.59,5233.38,0.0,-1727.0
2024-01-11 01:00:00+00:00,87.25,5046.8,0.0,-1562.5
2024-01-11 02:00:00+00:00,82.38,5017.5,0.0,-1501.9
2024-01-11 03:00:00+00:00,82.07,5164.23,0.0,-1672.0
2024-01-11 04:00:00+00:00,88.84,5668.68,0.0,-2008.5
2024-01-11 05:00:00+00:00,101.41,6442.0,0.0,-2628.5
2024-01-11 06:00:00+00:00,116.83,6811.78,81.13,-2700.0
2024-01-11 07:00:00+00:00,141.0,6749.38,701.78,-2260.5
2024-01-11 08:00:00+00:00,129.16,6609.7,1458.83,-1461.0
2024-01-11 09:00:00+00:00,113.65,6326.98,1751.78,-723.8
2024-01-11 10:00:00+00:00,106.48,5965.0,2076.7,-475.3
2024-01-11 11:00:00+00:00,99.38,6045.38,2005.18,-294.5
2024-01-11 12:00:00+00:00,99.0,6324.18,1550.98,-545.5
2024-01-11 13:00:00+00:00,105.98,6362.38,1091.1,-1283.7
2024-01-11 14:00:00+00:00,117.68,6663.28,331.65,-2244.9
2024-01-11 15:00:00+00:00,147.05,6946.08,4.88,-2480.1
2024-01-11 16:00:00+00:00,149.12,7052.53,0.0,-2666.1
2024-01-11 17:00:00+00:00,136.66,6991.63,0.0,-2593.5
2024-01-11 18:00:00+00:00,132.31,6837.25,0.0,-2597.5
2024-01-11 19:00:00+00:00,122.0,6643.48,0.0,-2358.3
2024-01-11 20:00:00+00:00,107.19,6402.78,0.0,-2169.9
2024-01-11 21:00:00+00:00,100.0,6185.38,0.0,-1885.3
2024-01-11 22:00:00+00:00,96.4,6013.95,0.0,-1700.6
2024-01-11 23:00:00+00:00,90.64,5557.08,0.0,-1705.8
2024-01-12 00:00:00+00:00,87.87,5311.55,0.0,-1586.8
2024-01-12 01:00:00+00:00,85.68,5108.73,0.0,-1455.3
2024-01-12 02:00:00+00:00,85.36,5062.13,0.0,-1400.9
2024-01-12 03:00:00+00:00,87.73,5265.85,0.0,-1566.7
2024-01-12 04:00:00+00:00,93.79,5748.88,0.0,-1956.4
2024-01-12 05:00:00+00:00,106.69,6525.03,0.0,-2535.8
2024-01-12 06:00:00+00:00,121.97,6848.7,48.73,-2700.0
2024-01-12 07:00:00+00:00,140.74,6700.98,440.73,-2491.8
2024-01-12 08:00:00+00:00,134.96,6361.3,946.48,-1527.4
2024-01-12 09:00:00+00:00,122.01,6062.1,1470.78,-724.3
2024-01-12 10:00:00+00:00,114.73,5871.6,1699.18,-490.7
2024-01-12 11:00:00+00:00,106.98,5874.6,1545.88,-390.1
2024-01-12 12:00:00+00:00,103.08,5887.38,1265.58,-711.5
2024-01-12 13:00:00+00:00,104.54,6092.05,727.45,-1395.0
2024-01-12 14:00:00+00:00,110.0,6502.38,276.83,-2312.8
2024-01-12 15:00:00+00:00,120.0,6868.0,5.05,-2700.0
2024-01-12 16:00:00+00:00,127.5,7003.1,0.0,-2700.0
2024-01-12 17:00:00+00:00,126.0,6931.43,0.0,-2686.3
2024-01-12 18:00:00+00:00,119.47,6859.45,0.0,-2694.3
2024-01-12 19:00:00+00:00,109.02,6651.78,0.0,-2413.1
2024-01-12 20:00:00+00:00,99.4,6443.73,0.0,-2355.1
2024-01-12 21:00:00+00:00,94.48,6196.4,0.0,-2134.8
2024-01-12 22:00:00+00:00,86.7,5884.6,0.0,-1919.3
2024-01-12 23:00:00+00:00,90.0,5192.45,0.0,-1428.6
2024-01-13 00:00:00+00:00,84.53,4930.58,0.0,-1298.7
2024-01-13 01:00:00+00:00,82.0,4722.5,0.0,-1112.4
2024-01-13 02:00:00+00:00,78.47,4606.98,0.0,-1010.8
2024-01-13 03:00:00+00:00,75.0,4652.0,0.0,-989.1
2024-01-13 04:00:00+00:00,74.83,4750.23,0.0,-958.9
2024-01-13 05:00:00+00:00,87.44,5009.25,0.0,-1135.0
2024-01-13 06:00:00+00:00,85.8,5317.08,67.38,-1458.8
2024-01-13 07:00:00+00:00,92.41,5583.65,575.28,-1208.9
2024-01-13 08:00:00+00:00,88.08,5795.93,1107.95,-1056.9
2024-01-13 09:00:00+00:00,84.33,5991.68,1560.95,-1139.3
2024-01-13 10:00:00+00:00,75.92,6122.18,1947.55,-1375.6
2024-01-13 11:00:00+00:00,71.15,6124.93,1772.38,-1397.9
2024-01-13 12:00:00+00:00,71.45,6017.7,1115.2,-1506.6
2024-01-13 13:00:00+00:00,84.27,5969.55,863.63,-1567.9
2024-01-13 14:00:00+00:00,95.18,6005.63,383.85,-1821.7
2024-01-13 15:00:00+00:00,128.23,6101.5,9.3,-2079.9
2024-01-13 16:00:00+00:00,119.96,6125.13,0.0,-1999.4
2024-01-13 17:00:00+00:00,117.32,6067.78,0.0,-1978.1
2024-01-13 18:00:00+00:00,117.69,5978.23,0.0,-1850.1
2024-01-13 19:00:00+00:00,113.84,5850.7,0.0,-1728.7
2024-01-13 20:00:00+00:00,101.51,5621.7,0.0,-1589.6
2024-01-13 21:00:00+00:00,70.01,5360.15,0.0,-1433.5
2024-01-13 22:00:00+00:00,68.45,5090.65,0.0,-1323.2
2024-01-13 23:00:00+00:00,68.0,4773.53,0.0,-1098.5
2024-01-14 00:00:00+00:00,66.14,4583.15,0.0,-1110.5
2024-01-14 01:00:00+00:00,65.65,4397.18,0.0,-996.3
2024-01-14 02:00:00+00:00,65.65,4313.28,0.0,-986.7
2024-01-14 03:00:00+00:00,66.0,4346.35,0.0,-994.7
2024-01-14 04:00:00+00:00,66.94,4464.33,0.0,-998.7
2024-01-14 05:00:00+00:00,67.86,4707.75,0.0,-1184.4
2024-01-14 06:00:00+00:00,72.29,4973.35,26.88,-1422.1
2024-01-14 07:00:00+00:00,76.95,5311.58,483.7,-1324.2
2024-01-14 08:00:00+00:00,82.16,5663.45,1062.53,-1074.3
2024-01-14 09:00:00+00:00,82.38,5928.18,1184.0,-948.0
2024-01-14 10:00:00+00:00,84.08,6016.75,1621.95,-843.6
2024-01-14 11:00:00+00:00,81.68,5936.55,1453.4,-700.0
2024-01-14 12:00:00+00:00,77.04,5806.73,1208.9,-744.8
2024-01-14 13:00:00+00:00,79.15,5732.53,998.55,-1216.2
2024-01-14 14:00:00+00:00,82.32,5816.75,409.5,-1704.8
2024-01-14 15:00:00+00:00,86.62,5992.1,8.68,-2246.9
2024-01-14 16:00:00+00:00,91.86,6088.05,0.0,-2269.5
2024-01-14 17:00:00+00:00,97.52,6093.2,0.0,-2290.0
2024-01-14 18:00:00+00:00,89.51,6044.6,0.0,-2209.9
2024-01-14 19:00:00+00:00,81.92,5894.05,0.0,-2103.9
2024-01-14 20:00:00+00:00,79.24,5649.68,0.0,-1872.0
2024-01-14 21:00:00+00:00,76.06,5362.58,0.0,-1648.7
2024-01-14 22:00:00+00:00,67.66,5079.03,0.0,-1548.4
2024-01-14 23:00:00+00:00,70.41,5024.6,0.0,-1489.7
2024-01-15 00:00:00+00:00,66.73,4858.43,0.0,-1425.9
2024-01-15 01:00:00+00:00,64.55,4716.9,0.0,-1336.7
2024-01-15 02:00:00+00:00,62.04,4683.35,0.0,-1361.7
2024-01-15 03:00:00+00:00,62.7,4889.4,0.0,-1433.6
2024-01-15 04:00:00+00:00,70.21,5357.05,0.0,-1796.2
2024-01-15 05:00:00+00:00,87.83,6239.73,0.0,-2276.2
2024-01-15 06:00:00+00:00,115.97,6634.23,35.75,-2700.0
2024-01-15 07:00:00+00:00,99.86,6626.98,358.9,-2542.4
2024-01-15 08:00:00+00:00,100.28,6383.13,775.13,-1906.4
2024-01-15 09:00:00+00:00,94.86,6115.2,792.28,-1427.8
2024-01-15 10:00:00+00:00,90.27,5997.65,868.03,-1110.7
2024-01-15 11:00:00+00:00,84.32,6047.08,691.98,-1025.9
2024-01-15 12:00:00+00:00,84.91,6104.28,1118.18,-1179.3
2024-01-15 13:00:00+00:00,89.67,6316.8,723.65,-1785.8
2024-01-15 14:00:00+00:00,97.8,6611.28,266.1,-2525.6
2024-01-15 15:00:00+00:00,105.51,6819.85,4.73,-2700.0
2024-01-15 16:00:00+00:00,115.51,6902.5,0.0,-2700.0
2024-01-15 17:00:00+00:00,115.0,6855.2,0.0,-2700.0
2024-01-15 18:00:00+00:00,114.28,6787.35,0.0,-2700.0
2024-01-15 19:00:00+00:00,103.66,6605.05,0.0,-2530.5
2024-01-15 20:00:00+00:00,93.87,6362.35,0.0,-2373.3
2024-01-15 21:00:00+00:00,91.35,6070.75,0.0,-2066.2
2024-01-15 22:00:00+00:00,87.75,5842.48,0.0,-1829.1
2024-01-15 23:00:00+00:00,82.67,5461.7,0.0,-1714.3
2024-01-16 00:00:00+00:00,81.61,5210.9,0.0,-1588.1
2024-01-16 01:00:00+00:00,80.16,5028.65,0.0,-1486.9
2024-01-16 02:00:00+00:00,78.3,4986.45,0.0,-1471.3
2024-01-16 03:00:00+00:00,77.49,5175.7,0.0,-1545.9
2024-01-16 04:00:00+00:00,83.15,5666.13,0.0,-1831.3
2024-01-16 05:00:00+00:00,107.53,6471.25,0.0,-2469.2
2024-01-16 06:00:00+00:00,124.84,6813.35,89.53,-2700.0
2024-01-16 07:00:00+00:00,144.11,6726.35,705.83,-2187.1
2024-01-16 08:00:00+00:00,138.6,6470.95,1401.98,-1171.7
2024-01-16 09:00:00+00:00,122.0,6199.58,1776.78,-491.4
2024-01-16 10:00:00+00:00,110.0,6114.4,2023.3,-217.5
2024-01-16 11:00:00+00:00,103.18,6121.85,1908.18,-157.4
2024-01-16 12:00:00+00:00,110.06,6151.98,1659.48,-545.2
2024-01-16 13:00:00+00:00,118.23,6364.73,1075.5,-1144.4
2024-01-16 14:00:00+00:00,130.97,6664.13,415.7,-2021.6
2024-01-16 15:00:00+00:00,140.28,6846.78,11.18,-2700.0
2024-01-16 16:00:00+00:00,143.57,6938.25,0.0,-2700.0
2024-01-16 17:00:00+00:00,135.36,6887.6,0.0,-2700.0
2024-01-16 18:00:00+00:00,128.58,6860.33,0.0,-2700.0
2024-01-16 19:00:00+00:00,121.26,6682.4,0.0,-2526.8
2024-01-16 20:00:00+00:00,106.66,6436.08,0.0,-2335.8
2024-01-16 21:00:00+00:00,99.57,6102.43,0.0,-2070.8
2024-01-16 22:00:00+00:00,89.21,5830.15,0.0,-1857.3
2024-01-16 23:00:00+00:00,83.38,5576.33,0.0,-1709.2
2024-01-17 00:00:00+00:00,78.23,5359.88,0.0,-1441.1
2024-01-17 01:00:00+00:00,70.73,5163.18,0.0,-1302.3
2024-01-17 02:00:00+00:00,69.78,5106.13,0.0,-1266.1
